Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,Noun 
deceptive,0,0,0.012658228,0.050632911,0,0,0.037974684,0,0.050632911,0.025316456,0.253164557
deceptive,0.005555556,0.005555556,0.011111111,0.011111111,0.033333333,0.011111111,0.027777778,0,0.038888889,0.016666667,0.201117318
deceptive,0,0,0.057971014,0.072463768,0.02173913,0,0.050724638,0,0.130434783,0.007246377,0.352517986
deceptive,0.010309278,0.020618557,0.020618557,0.020618557,0.010309278,0.030927835,0.020618557,0.010309278,0.06185567,0.041237113,0.242424242
deceptive,0,0,0.02020202,0.04040404,0.01010101,0,0.03030303,0,0.050505051,0.02020202,0.303921569
deceptive,0,0,0.011764706,0.035294118,0.011764706,0,0.035294118,0,0.094117647,0,0.159090909
deceptive,0.019607843,0.029411765,0.009803922,0.049019608,0.009803922,0.009803922,0.029411765,0,0.107843137,0.039215686,0.233009709
deceptive,0,0,0.018518519,0.018518519,0.018518519,0,0.018518519,0,0.074074074,0,0.240740741
deceptive,0,0,0.039473684,0.052631579,0,0,0.039473684,0,0.078947368,0,0.157894737
deceptive,0,0.005464481,0.071038251,0.054644809,0.032786885,0.016393443,0.054644809,0,0.06557377,0.016393443,0.256830601
deceptive,0,0,0.010810811,0.021621622,0.010810811,0.005405405,0.010810811,0,0.021621622,0.010810811,0.228723404
deceptive,0.012658228,0,0.037974684,0.037974684,0.037974684,0,0.037974684,0,0.075949367,0,0.227848101
deceptive,0,0,0.012658228,0.025316456,0.012658228,0,0.037974684,0,0.063291139,0,0.2375
deceptive,0,0,0,0.021276596,0.021276596,0,0.042553191,0,0.063829787,0,0.166666667
deceptive,0.012658228,0,0.012658228,0.063291139,0,0,0.075949367,0.012658228,0.126582278,0.012658228,0.226190476
deceptive,0.016949153,0,0,0,0.016949153,0,0,0,0.050847458,0,0.237288136
deceptive,0.00952381,0,0.028571429,0.038095238,0.028571429,0.00952381,0.057142857,0,0.095238095,0.00952381,0.252336449
deceptive,0,0,0.028169014,0.056338028,0,0,0.070422535,0,0.084507042,0,0.225352113
deceptive,0,0,0.055555556,0.092592593,0.055555556,0,0.12962963,0.018518519,0.203703704,0,0.240740741
deceptive,0,0,0.027777778,0.041666667,0.013888889,0,0.041666667,0,0.097222222,0,0.309859155
deceptive,0,0,0.029411765,0.049019608,0.009803922,0,0.039215686,0,0.068627451,0,0.284313726
deceptive,0,0,0.075,0.1,0,0.025,0.075,0,0.1,0.025,0.275
deceptive,0,0.013157895,0.052631579,0.065789474,0.039473684,0.013157895,0.052631579,0,0.065789474,0.013157895,0.263157895
deceptive,0.02,0.01,0.04,0.06,0.04,0.05,0.09,0.03,0.11,0.04,0.215686275
deceptive,0,0,0.069565217,0.086956522,0.034782609,0,0.086956522,0,0.095652174,0,0.285714286
deceptive,0,0.008196721,0.016393443,0.040983607,0.008196721,0,0.040983607,0,0.090163934,0.008196721,0.237704918
deceptive,0,0.006134969,0.036809816,0.018404908,0.012269939,0.006134969,0.024539877,0,0.085889571,0.012269939,0.331288344
deceptive,0,0,0.036036036,0.063063063,0.036036036,0.018018018,0.054054054,0.009009009,0.099099099,0.036036036,0.241071429
deceptive,0,0,0.036144578,0.060240964,0,0,0.060240964,0,0.096385542,0.024096386,0.25
deceptive,0.006410256,0.006410256,0.025641026,0.038461538,0.025641026,0.006410256,0.044871795,0.006410256,0.096153846,0.006410256,0.27388535
deceptive,0,0,0.038834951,0.048543689,0.009708738,0,0.048543689,0,0.077669903,0,0.238095238
deceptive,0,0,0.014492754,0.028985507,0.014492754,0,0.054347826,0,0.076086957,0.003623188,0.221830986
deceptive,0,0,0.035714286,0.089285714,0.017857143,0,0.053571429,0,0.107142857,0,0.232142857
deceptive,0,0,0.042857143,0.085714286,0.014285714,0,0.114285714,0,0.128571429,0,0.257142857
deceptive,0.006993007,0,0.048951049,0.062937063,0.041958042,0,0.041958042,0,0.104895105,0.006993007,0.369127517
deceptive,0,0.016806723,0.084033613,0.075630252,0.042016807,0.008403361,0.084033613,0,0.117647059,0,0.245901639
deceptive,0.01,0.01,0.03,0.05,0.03,0.01,0.06,0.01,0.08,0.01,0.277227723
deceptive,0.007692308,0.003846154,0.023076923,0.038461538,0.007692308,0.003846154,0.034615385,0,0.065384615,0.015384615,0.226923077
deceptive,0.013986014,0.006993007,0.041958042,0.041958042,0.041958042,0.006993007,0.041958042,0.006993007,0.055944056,0.013986014,0.23943662
deceptive,0,0,0.015384615,0.030769231,0.015384615,0,0.030769231,0,0.046153846,0.015384615,0.272727273
deceptive,0.012345679,0.012345679,0.037037037,0.024691358,0,0.012345679,0.037037037,0.012345679,0.049382716,0.024691358,0.243902439
deceptive,0,0,0.039473684,0.039473684,0.013157895,0,0.013157895,0,0.026315789,0,0.197530864
deceptive,0.01,0,0.07,0.08,0.04,0,0.07,0,0.11,0.01,0.24
deceptive,0,0,0.061728395,0.061728395,0.037037037,0,0.098765432,0,0.135802469,0,0.219512195
deceptive,0.006993007,0,0.041958042,0.055944056,0.034965035,0.006993007,0.06993007,0.006993007,0.090909091,0.006993007,0.258741259
deceptive,0,0,0.011235955,0.02247191,0,0,0.011235955,0,0.078651685,0,0.179775281
deceptive,0,0,0.016528926,0.024793388,0.024793388,0.008264463,0.049586777,0,0.074380165,0.008264463,0.268292683
deceptive,0.006578947,0.013157895,0.059210526,0.046052632,0.059210526,0.013157895,0.059210526,0,0.078947368,0.006578947,0.277419355
deceptive,0,0,0.041666667,0.041666667,0.041666667,0,0.041666667,0,0.083333333,0,0.244897959
deceptive,0.016949153,0.016949153,0.042372881,0.050847458,0.025423729,0.012711864,0.063559322,0.008474576,0.122881356,0.021186441,0.263829787
deceptive,0.009803922,0.009803922,0.039215686,0.049019608,0.039215686,0.039215686,0.029411765,0,0.078431373,0.068627451,0.233009709
deceptive,0,0,0.049019608,0.039215686,0.029411765,0.009803922,0.068627451,0,0.068627451,0.009803922,0.254901961
deceptive,0.023255814,0.034883721,0.058139535,0.023255814,0.011627907,0.011627907,0.034883721,0.011627907,0.104651163,0.046511628,0.337209302
deceptive,0.007751938,0,0.046511628,0.054263566,0.023255814,0,0.023255814,0,0.069767442,0,0.276923077
deceptive,0.004761905,0.004761905,0.033333333,0.038095238,0.023809524,0,0.033333333,0.004761905,0.076190476,0.014285714,0.248826291
deceptive,0,0,0.063829787,0.042553191,0.021276596,0,0.106382979,0,0.170212766,0.021276596,0.212765957
deceptive,0,0,0.034285714,0.08,0.011428571,0,0.057142857,0,0.108571429,0.005714286,0.265536723
deceptive,0,0,0.02293578,0.032110092,0.013761468,0,0.036697248,0,0.064220183,0.004587156,0.194570136
deceptive,0,0,0.075949367,0.075949367,0.025316456,0,0.063291139,0,0.088607595,0.012658228,0.2125
deceptive,0,0,0.054545455,0.072727273,0.018181818,0,0.109090909,0,0.127272727,0,0.236363636
deceptive,0,0.012658228,0.075949367,0.050632911,0.025316456,0,0.088607595,0,0.126582279,0.012658228,0.325
deceptive,0,0,0.054421769,0.074829932,0.034013605,0.006802721,0.068027211,0,0.088435374,0.013605442,0.268456376
deceptive,0.011428571,0.011428571,0.045714286,0.051428571,0.028571429,0.011428571,0.04,0.005714286,0.062857143,0.011428571,0.281609195
deceptive,0,0.01754386,0.070175439,0.052631579,0,0.01754386,0.052631579,0,0.070175439,0.01754386,0.344827586
deceptive,0,0,0.033333333,0.066666667,0,0,0.033333333,0,0.133333333,0,0.366666667
deceptive,0,0.009615385,0.019230769,0.048076923,0.009615385,0,0.038461538,0,0.076923077,0.009615385,0.20952381
deceptive,0.006097561,0,0.024390244,0.018292683,0.018292683,0.006097561,0.024390244,0,0.067073171,0.012195122,0.224242424
deceptive,0.007352941,0.003676471,0.029411765,0.033088235,0.022058824,0.007352941,0.040441176,0.003676471,0.073529412,0.011029412,0.287769784
deceptive,0,0.004291845,0.030042918,0.042918455,0.025751073,0.004291845,0.038626609,0,0.072961373,0.012875536,0.260683761
deceptive,0.00877193,0.00877193,0.035087719,0.052631579,0,0.01754386,0.035087719,0.01754386,0.043859649,0.035087719,0.252173913
deceptive,0,0,0.017241379,0.051724138,0.00862069,0,0.034482759,0,0.086206897,0.00862069,0.245762712
deceptive,0,0,0.014285714,0.042857143,0.014285714,0,0.028571429,0,0.057142857,0,0.2
deceptive,0,0.006024096,0.036144578,0.042168675,0.012048193,0.006024096,0.048192771,0,0.078313253,0.018072289,0.234939759
deceptive,0.007092199,0.007092199,0.035460993,0.028368794,0.007092199,0.007092199,0.028368794,0.007092199,0.04964539,0.014184397,0.253521127
deceptive,0,0,0.044334975,0.034482759,0.014778325,0.004926108,0.0591133,0,0.088669951,0.009852217,0.274509804
deceptive,0,0,0.04494382,0.056179775,0.02247191,0,0.04494382,0,0.056179775,0.02247191,0.184782609
deceptive,0,0,0.015625,0.015625,0.015625,0,0.03125,0,0.046875,0,0.234375
deceptive,0,0,0.019047619,0.019047619,0.00952381,0,0.028571429,0,0.057142857,0.00952381,0.198113208
deceptive,0,0,0.021428571,0.057142857,0.007142857,0,0.028571429,0,0.071428571,0,0.312056738
deceptive,0.006134969,0.006134969,0.018404908,0.049079755,0.030674847,0.012269939,0.030674847,0.006134969,0.061349693,0.012269939,0.208588957
deceptive,0,0,0.028301887,0.037735849,0.028301887,0,0.056603774,0,0.103773585,0,0.277777778
deceptive,0.005780347,0.011560694,0.040462428,0.034682081,0.023121387,0.011560694,0.028901734,0.005780347,0.086705202,0.028901734,0.264367816
deceptive,0,0,0.054054054,0.054054054,0.034749035,0,0.054054054,0,0.096525097,0.007722008,0.315384615
deceptive,0,0,0.014705882,0.029411765,0.014705882,0,0.029411765,0,0.073529412,0,0.217391304
deceptive,0.024691358,0,0.049382716,0.049382716,0.012345679,0,0.049382716,0,0.12345679,0.024691358,0.219512195
deceptive,0,0,0.037735849,0.056603774,0.037735849,0,0.056603774,0,0.160377359,0,0.37962963
deceptive,0,0,0.020618557,0.06185567,0.030927835,0,0.082474227,0,0.144329897,0,0.288659794
deceptive,0,0,0.057142857,0.057142857,0.028571429,0.014285714,0.085714286,0,0.128571429,0,0.2
deceptive,0,0,0.02173913,0.057971014,0.014492754,0.007246377,0.028985507,0,0.057971014,0.014492754,0.275362319
deceptive,0,0,0.04,0.05,0.02,0,0.06,0,0.11,0.01,0.31
deceptive,0,0,0.016260163,0.032520325,0,0,0.032520325,0,0.081300813,0,0.278688525
deceptive,0,0,0.012345679,0.049382716,0,0,0.024691358,0,0.049382716,0,0.259259259
deceptive,0,0,0.018348624,0.04587156,0.009174312,0,0.018348624,0,0.091743119,0,0.357798165
deceptive,0,0.028571429,0.114285714,0.142857143,0.057142857,0.028571429,0.171428571,0,0.285714286,0,0.314285714
deceptive,0,0.016528926,0.041322314,0.033057851,0.033057851,0,0.041322314,0,0.05785124,0.016528926,0.245901639
deceptive,0.007067138,0.007067138,0.03180212,0.03180212,0.010600707,0.014134276,0.024734982,0.007067138,0.045936396,0.021201413,0.199300699
deceptive,0,0.006622517,0.006622517,0.033112583,0.006622517,0.006622517,0.013245033,0.006622517,0.066225166,0.013245033,0.437086093
deceptive,0,0,0.03030303,0.045454545,0.015151515,0,0.045454545,0,0.060606061,0,0.227272727
deceptive,0.015873016,0.015873016,0.063492063,0.047619048,0.031746032,0.015873016,0.095238095,0.015873016,0.111111111,0.047619048,0.253968254
deceptive,0.019607843,0.009803922,0.039215686,0.058823529,0.029411765,0.009803922,0.039215686,0.019607843,0.078431373,0.019607843,0.245098039
deceptive,0,0,0.045454545,0.045454545,0.037878788,0.007575758,0.045454545,0,0.053030303,0.007575758,0.218045113
deceptive,0.005649718,0.005649718,0.028248588,0.04519774,0.016949153,0.016949153,0.050847458,0.011299435,0.107344633,0.011299435,0.25
deceptive,0,0,0.054054054,0.027027027,0.054054054,0,0.054054054,0,0.108108108,0,0.297297297
deceptive,0,0,0.068965517,0.08045977,0,0.011494253,0.057471264,0,0.103448276,0.034482759,0.247191011
deceptive,0,0,0.020833333,0.020833333,0.013888889,0,0.034722222,0,0.055555556,0.013888889,0.260273973
deceptive,0,0,0.022900763,0.038167939,0.022900763,0,0.076335878,0,0.106870229,0,0.240601504
deceptive,0,0,0.042105263,0.042105263,0.031578947,0,0.052631579,0,0.084210526,0,0.263157895
deceptive,0,0,0.028985507,0.057971014,0.014492754,0,0.072463768,0,0.115942029,0,0.298507463
deceptive,0.011070111,0.022140221,0.029520295,0.036900369,0.014760148,0.003690037,0.033210332,0.007380074,0.073800738,0.014760148,0.222627737
deceptive,0.00729927,0,0.02919708,0.04379562,0.01459854,0.00729927,0.03649635,0.00729927,0.080291971,0.00729927,0.270072993
deceptive,0.006097561,0.009146341,0.033536585,0.039634146,0.018292683,0.009146341,0.042682927,0.006097561,0.085365854,0.027439024,0.270516717
deceptive,0,0,0.052083333,0.072916667,0.03125,0.010416667,0.0625,0,0.104166667,0.010416667,0.319587629
deceptive,0,0,0.053191489,0.074468085,0,0,0.095744681,0,0.159574468,0,0.212765957
deceptive,0,0.004761905,0.042857143,0.047619048,0.019047619,0.00952381,0.038095238,0,0.071428571,0.019047619,0.276995305
deceptive,0,0,0.01863354,0.049689441,0.00621118,0,0.01863354,0,0.074534161,0,0.329192547
deceptive,0.007272727,0.007272727,0.04,0.036363636,0.025454545,0.018181818,0.04,0.007272727,0.069090909,0.018181818,0.187943262
deceptive,0,0,0.070422535,0.084507042,0.028169014,0,0.084507042,0,0.126760563,0,0.309859155
deceptive,0,0,0.036363636,0.036363636,0,0,0.036363636,0,0.054545455,0,0.309090909
deceptive,0,0,0,0.047169811,0.018867925,0.009433962,0.028301887,0,0.047169811,0.009433962,0.196261682
deceptive,0.012285012,0.014742015,0.031941032,0.034398034,0.00982801,0.004914005,0.01965602,0.007371007,0.071253071,0.031941032,0.259615385
deceptive,0.013888889,0.013888889,0.083333333,0.055555556,0,0.013888889,0.055555556,0.013888889,0.097222222,0.013888889,0.236111111
deceptive,0,0,0.04040404,0.080808081,0.03030303,0,0.070707071,0,0.101010101,0,0.353535354
deceptive,0,0,0.043859649,0.070175439,0.026315789,0,0.061403509,0,0.096491228,0,0.226086957
deceptive,0,0.009009009,0.054054054,0.072072072,0.018018018,0,0.099099099,0,0.117117117,0.027027027,0.178571429
deceptive,0.009345794,0.018691589,0.028037383,0.046728972,0.037383178,0.009345794,0.037383178,0.009345794,0.093457944,0.018691589,0.224299065
truthful,0.026490066,0.006622517,0.013245033,0.01986755,0.006622517,0.013245033,0.013245033,0.013245033,0.01986755,0.033112583,0.183006536
truthful,0.018939394,0.011363636,0.026515152,0.03030303,0.015151515,0.034090909,0.018939394,0.011363636,0.037878788,0.045454545,0.229323308
truthful,0.020080321,0.006024096,0.020080321,0.016064257,0.014056225,0.008032129,0.008032129,0.010040161,0.024096386,0.022088353,0.211350294
truthful,0,0.03125,0.052083333,0.041666667,0.020833333,0.03125,0.052083333,0.010416667,0.09375,0.041666667,0.216494845
truthful,0.018181818,0.006060606,0.018181818,0.012121212,0.006060606,0.012121212,0.012121212,0.024242424,0.012121212,0.03030303,0.204819277
truthful,0.011080332,0.013850416,0.030470914,0.047091413,0.027700831,0.013850416,0.019390582,0.011080332,0.041551247,0.024930748,0.247252747
truthful,0.012738854,0,0.050955414,0.012738854,0.01910828,0.006369427,0.012738854,0,0.031847134,0.01910828,0.164556962
truthful,0.054644809,0.027322404,0.016393443,0.016393443,0.016393443,0.032786885,0.010928962,0.038251366,0.021857924,0.071038251,0.20212766
truthful,0.020408163,0.012244898,0.008163265,0.008163265,0.008163265,0.008163265,0,0.004081633,0.020408163,0.020408163,0.197580645
truthful,0.003780718,0.003780718,0.024574669,0.017013233,0.009451796,0.007561437,0.020793951,0.001890359,0.052930057,0.015122873,0.25231911
truthful,0.016877637,0.012658228,0.012658228,0.029535865,0.004219409,0.029535865,0.008438819,0.016877637,0.033755274,0.046413502,0.261410788
truthful,0.025,0.016666667,0.041666667,0.05,0.025,0.025,0.033333333,0.016666667,0.058333333,0.041666667,0.285714286
truthful,0.020408163,0.013605442,0.047619048,0.040816327,0.040816327,0.006802721,0.020408163,0.013605442,0.06122449,0.027210884,0.24
truthful,0.022727273,0.007575758,0.015151515,0.03030303,0.007575758,0.022727273,0.007575758,0.007575758,0.045454545,0.037878788,0.21875
truthful,0,0.011904762,0.011904762,0.035714286,0.035714286,0.011904762,0.023809524,0.011904762,0.05952381,0.023809524,0.30952381
truthful,0.013274336,0.004424779,0.039823009,0.039823009,0.017699115,0.008849558,0.017699115,0.004424779,0.048672566,0.022123894,0.144736842
truthful,0.00390625,0,0.01953125,0.0234375,0.00390625,0.015625,0.01171875,0.0078125,0.046875,0.0234375,0.22265625
truthful,0,0.005076142,0.015228426,0.020304569,0.010152284,0.005076142,0.020304569,0.005076142,0.030456853,0.020304569,0.234693878
truthful,0.032520325,0.016260163,0.048780488,0.056910569,0.048780488,0.024390244,0.048780488,0.032520325,0.056910569,0.040650407,0.198347107
truthful,0,0.008928571,0.035714286,0.017857143,0.017857143,0.008928571,0.017857143,0.008928571,0.053571429,0.008928571,0.191304348
truthful,0,0,0.020408163,0.020408163,0.020408163,0,0.020408163,0.040816327,0.020408163,0.06122449,0.244897959
truthful,0,0,0.040462428,0.01734104,0.005780347,0,0.01734104,0,0.057803468,0.005780347,0.231638418
truthful,0.008130081,0.008130081,0.020325203,0.024390244,0.008130081,0.008130081,0.020325203,0.004065041,0.048780488,0.020325203,0.258064516
truthful,0.008849558,0,0.017699115,0.026548673,0.017699115,0.017699115,0.026548673,0.017699115,0.061946903,0.026548673,0.212389381
truthful,0.031746032,0.023809524,0.031746032,0.007936508,0.047619048,0.031746032,0.007936508,0.007936508,0.063492063,0.055555556,0.322834646
truthful,0,0.012195122,0.018292683,0.042682927,0.012195122,0.012195122,0.030487805,0.006097561,0.048780488,0.030487805,0.18452381
truthful,0.010869565,0.003623188,0.018115942,0.014492754,0,0.007246377,0.02173913,0.007246377,0.047101449,0.018115942,0.183453237
truthful,0.007326007,0.003663004,0.04029304,0.036630037,0.025641026,0.003663004,0.032967033,0.007326007,0.04029304,0.018315018,0.195035461
truthful,0.0041841,0.008368201,0.016736402,0.033472803,0.0041841,0.008368201,0.012552301,0,0.029288703,0.037656904,0.247933884
truthful,0.012295082,0.008196721,0.012295082,0.040983607,0.008196721,0.008196721,0.016393443,0.012295082,0.040983607,0.024590164,0.223577236
truthful,0.007092199,0.021276596,0.04964539,0.035460993,0.021276596,0.028368794,0.04964539,0.007092199,0.078014184,0.042553191,0.232394366
truthful,0.008298755,0.01659751,0.037344398,0.024896266,0.012448133,0.004149378,0.024896266,0.004149378,0.066390041,0.020746888,0.194331984
truthful,0.008163265,0,0.016326531,0.028571429,0.004081633,0.008163265,0.016326531,0.020408163,0.048979592,0.028571429,0.187250996
truthful,0.007936508,0.007936508,0.03968254,0.023809524,0.015873016,0.007936508,0.031746032,0.015873016,0.103174603,0.023809524,0.251968504
truthful,0,0,0.014705882,0.029411765,0,0.022058824,0.022058824,0.007352941,0.044117647,0.022058824,0.224637681
truthful,0.018181818,0.006060606,0.03030303,0.042424242,0.018181818,0.012121212,0.024242424,0.012121212,0.054545455,0.018181818,0.21686747
truthful,0.033519553,0.011173184,0.05027933,0.039106145,0.016759777,0.011173184,0.027932961,0.016759777,0.044692737,0.033519553,0.198863636
truthful,0.004761905,0.004761905,0.023809524,0.033333333,0.014285714,0.014285714,0.028571429,0.004761905,0.057142857,0.023809524,0.261904762
truthful,0.011111111,0,0.022222222,0,0.011111111,0.022222222,0,0.022222222,0,0.044444444,0.255555556
truthful,0.011029412,0.003676471,0.014705882,0.040441176,0.011029412,0.022058824,0.022058824,0.003676471,0.047794118,0.029411765,0.204225352
truthful,0,0,0.026315789,0.061403509,0.026315789,0.035087719,0.043859649,0.01754386,0.078947368,0.070175439,0.230769231
truthful,0.007518797,0.015037594,0.015037594,0,0,0.007518797,0.007518797,0.007518797,0.015037594,0.052631579,0.23880597
truthful,0,0,0.013452915,0.022421525,0.013452915,0.004484305,0.01793722,0,0.035874439,0.00896861,0.246636771
