Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative
deceptive,0.030864198,0.043209877,0.018518519,0.037037037,0.018518519,0.049382716,0.037037037,0.049382716,0.067901235,0.080246914
deceptive,0.0125,0.00625,0.01875,0.00625,0.00625,0,0.00625,0.01875,0.01875,0.0125
deceptive,0.01183432,0.017751479,0.023668639,0.017751479,0.01183432,0.00591716,0.01183432,0.017751479,0.017751479,0.029585799
deceptive,0.005555556,0.005555556,0.022222222,0.016666667,0.011111111,0.011111111,0.011111111,0.011111111,0.044444444,0.022222222
deceptive,0.01183432,0,0.017751479,0.017751479,0.00591716,0.00591716,0.01183432,0.00591716,0.047337278,0.01183432
deceptive,0.0125,0.0125,0.025,0.0375,0.025,0,0.025,0.025,0.0375,0.025
deceptive,0.00456621,0,0.03196347,0.01826484,0.01369863,0,0.00456621,0,0.03196347,0.00913242
deceptive,0,0.012448133,0.008298755,0.012448133,0.004149378,0.024896266,0.008298755,0.004149378,0.024896266,0.033195021
deceptive,0.007246377,0.007246377,0.007246377,0.010869565,0.003623188,0.007246377,0.007246377,0.010869565,0.025362319,0.014492754
deceptive,0,0,0.012345679,0.024691358,0.018518519,0,0.030864198,0.00617284,0.055555556,0.024691358
deceptive,0.00974026,0.006493506,0.045454545,0.042207792,0.025974026,0.00974026,0.035714286,0.003246753,0.061688312,0.012987013
deceptive,0.006289308,0,0.018867925,0.031446541,0,0.006289308,0.018867925,0.012578616,0.025157233,0.025157233
deceptive,0.01754386,0.011695906,0.01754386,0.011695906,0.005847953,0.005847953,0.005847953,0,0.040935673,0.035087719
deceptive,0.020134228,0.013422819,0.006711409,0.006711409,0.006711409,0.013422819,0,0.006711409,0.040268456,0.020134228
deceptive,0.020979021,0.013986014,0.027972028,0.006993007,0.006993007,0.027972028,0.006993007,0.013986014,0.020979021,0.034965035
deceptive,0.020408163,0.008163265,0.020408163,0.032653061,0.016326531,0.012244898,0.024489796,0.028571429,0.048979592,0.057142857
deceptive,0.005076142,0,0.005076142,0.020304569,0.005076142,0.015228426,0.015228426,0.005076142,0.030456853,0.020304569
deceptive,0.005780347,0,0.023121387,0.01734104,0.005780347,0.01734104,0.023121387,0.011560694,0.023121387,0.028901734
deceptive,0.024590164,0,0.040983607,0.049180328,0.024590164,0.016393443,0.049180328,0.008196721,0.073770492,0.024590164
deceptive,0.013333333,0.006666667,0.013333333,0.02,0.006666667,0.006666667,0.013333333,0.006666667,0.046666667,0.013333333
deceptive,0.030612245,0.040816327,0.091836735,0.081632653,0.051020408,0.040816327,0.091836735,0.040816327,0.102040816,0.051020408
deceptive,0.01242236,0,0.035196687,0.033126294,0.016563147,0.004140787,0.022774327,0.00621118,0.055900621,0.02484472
deceptive,0.010810811,0.010810811,0.032432432,0.032432432,0.010810811,0.013513514,0.035135135,0.005405405,0.051351351,0.016216216
deceptive,0,0,0.005025126,0.015075377,0.005025126,0.005025126,0.010050251,0.020100503,0.030150754,0.020100503
deceptive,0.01875,0.025,0,0.00625,0,0.0125,0,0.03125,0.00625,0.05625
deceptive,0,0,0.033333333,0.033333333,0,0.016666667,0,0.016666667,0.066666667,0.033333333
deceptive,0.022900763,0.030534351,0.045801527,0.038167939,0.030534351,0.022900763,0.038167939,0.022900763,0.06870229,0.06870229
deceptive,0.019354839,0.019354839,0.012903226,0,0.012903226,0.019354839,0.032258065,0.006451613,0.032258065,0.025806452
deceptive,0.00617284,0.018518519,0.043209877,0.030864198,0.012345679,0.00617284,0.030864198,0.00617284,0.049382716,0.018518519
deceptive,0.011904762,0.011904762,0.055555556,0.047619048,0.035714286,0.011904762,0.067460317,0.011904762,0.095238095,0.015873016
deceptive,0.00952381,0.00952381,0.019047619,0.047619048,0,0.00952381,0.047619048,0.00952381,0.057142857,0.019047619
deceptive,0.00862069,0.00862069,0.00862069,0.025862069,0.017241379,0.017241379,0.025862069,0,0.025862069,0.025862069
deceptive,0,0,0.022900763,0.022900763,0.022900763,0,0.015267176,0,0.022900763,0.015267176
deceptive,0.006349206,0.003174603,0.00952381,0.025396825,0.006349206,0.012698413,0.019047619,0.015873016,0.041269841,0.038095238
deceptive,0.014705882,0,0.014705882,0.029411765,0.014705882,0.014705882,0.029411765,0.014705882,0.058823529,0.029411765
deceptive,0.008733624,0.004366812,0,0.008733624,0,0.013100437,0.008733624,0.013100437,0.008733624,0.026200873
deceptive,0,0,0.029761905,0.035714286,0.017857143,0.005952381,0.005952381,0,0.047619048,0.011904762
deceptive,0.006042296,0.012084592,0.01510574,0.018126888,0.009063444,0.012084592,0.018126888,0.009063444,0.051359517,0.036253776
deceptive,0.04,0.02,0.04,0.04,0.02,0.02,0.04,0.06,0.06,0.06
deceptive,0.010810811,0.010810811,0.016216216,0.016216216,0,0.016216216,0.016216216,0.010810811,0.07027027,0.027027027
deceptive,0.015267176,0,0.015267176,0.030534351,0.007633588,0.015267176,0.030534351,0.022900763,0.045801527,0.030534351
deceptive,0.017699115,0.008849558,0.026548673,0.03539823,0,0.017699115,0.03539823,0.026548673,0.044247788,0.044247788
deceptive,0.006968641,0.013937282,0.024390244,0.017421603,0.013937282,0.010452962,0.013937282,0.010452962,0.031358885,0.024390244
deceptive,0.012658228,0.012658228,0,0.050632911,0.025316456,0.025316456,0.037974684,0,0.050632911,0.012658228
deceptive,0.012195122,0.006097561,0.012195122,0.012195122,0.018292683,0.024390244,0.012195122,0.012195122,0.030487805,0.030487805
deceptive,0.016,0.012,0.016,0.012,0.004,0.012,0.008,0.016,0.024,0.028
deceptive,0,0.006896552,0.013793103,0.020689655,0.020689655,0.013793103,0.020689655,0.006896552,0.062068966,0.048275862
deceptive,0,0,0.033557047,0.006711409,0.013422819,0.006711409,0.006711409,0,0.006711409,0.026845638
deceptive,0.036144578,0,0.024096386,0,0,0.012048193,0,0.024096386,0,0.036144578
deceptive,0.010989011,0,0.043956044,0.032967033,0.010989011,0.010989011,0.032967033,0,0.054945055,0.043956044
deceptive,0.00877193,0.026315789,0.00877193,0.01754386,0.01754386,0.01754386,0.00877193,0.026315789,0.035087719,0.070175439
deceptive,0.006849315,0,0.010273973,0.01369863,0.01369863,0.006849315,0.01369863,0.003424658,0.037671233,0.034246575
deceptive,0.018348624,0.009174312,0.055045872,0.036697248,0.036697248,0.027522936,0.055045872,0.009174312,0.073394495,0.027522936
deceptive,0.007662835,0.003831418,0.022988506,0.022988506,0.003831418,0.007662835,0.007662835,0.007662835,0.026819923,0.01532567
deceptive,0.016853933,0.005617978,0.033707865,0.02247191,0,0.011235955,0.011235955,0.016853933,0.02247191,0.039325843
deceptive,0.007142857,0.007142857,0.028571429,0.032142857,0.021428571,0.010714286,0.035714286,0.010714286,0.053571429,0.025
deceptive,0.006896552,0,0.027586207,0.027586207,0.013793103,0.006896552,0.020689655,0.006896552,0.048275862,0.020689655
deceptive,0.006451613,0,0.032258065,0.019354839,0.019354839,0.012903226,0.019354839,0.006451613,0.032258065,0.019354839
deceptive,0.004424779,0.013274336,0.022123894,0.008849558,0,0.008849558,0,0.004424779,0.030973451,0.022123894
deceptive,0.010638298,0.007092199,0.007092199,0.021276596,0.010638298,0.003546099,0.014184397,0.017730496,0.035460993,0.031914894
deceptive,0,0,0.016460905,0.028806584,0.008230453,0,0.016460905,0.016460905,0.024691358,0.020576132
deceptive,0.005555556,0.005555556,0.016666667,0.005555556,0,0.011111111,0,0.005555556,0.044444444,0.016666667
deceptive,0.005865103,0,0.011730205,0.014662757,0.002932551,0.008797654,0.008797654,0.008797654,0.032258065,0.026392962
deceptive,0,0,0.013888889,0.013888889,0,0.013888889,0,0.013888889,0.027777778,0.013888889
deceptive,0.004464286,0,0.022321429,0.013392857,0.022321429,0.004464286,0.008928571,0.004464286,0.026785714,0.013392857
deceptive,0.009345794,0.009345794,0.028037383,0.037383178,0.009345794,0.009345794,0.028037383,0.028037383,0.037383178,0.056074766
deceptive,0,0,0.013157895,0.013157895,0,0,0,0.013157895,0.026315789,0.026315789
deceptive,0,0,0.01369863,0.01369863,0.020547945,0,0.006849315,0,0.04109589,0.020547945
deceptive,0.016260163,0.008130081,0.024390244,0.024390244,0.016260163,0.008130081,0.024390244,0.008130081,0.056910569,0.008130081
deceptive,0.047058824,0.035294118,0,0.011764706,0,0.035294118,0.011764706,0.047058824,0.047058824,0.070588235
deceptive,0.029239766,0.029239766,0,0.005847953,0,0.029239766,0.011695906,0.029239766,0.029239766,0.035087719
deceptive,0.021505376,0,0.032258065,0.021505376,0.010752688,0.021505376,0.010752688,0.053763441,0.021505376,0.064516129
deceptive,0.001801802,0.003603604,0.01981982,0.021621622,0.009009009,0.005405405,0.016216216,0.001801802,0.034234234,0.012612613
deceptive,0.02173913,0,0.043478261,0.043478261,0.043478261,0.02173913,0.032608696,0,0.054347826,0.02173913
deceptive,0.016129032,0.016129032,0.02688172,0.037634409,0.021505376,0.010752688,0.010752688,0.010752688,0.037634409,0.016129032
deceptive,0,0,0.042553191,0.042553191,0.010638298,0,0.042553191,0,0.074468085,0
deceptive,0.008658009,0,0.021645022,0.03030303,0.012987013,0.017316017,0.021645022,0.008658009,0.056277056,0.017316017
deceptive,0.015748031,0.023622047,0.023622047,0.007874016,0,0.015748031,0.007874016,0.007874016,0.015748031,0.023622047
deceptive,0.025974026,0.012987013,0.051948052,0.038961039,0.025974026,0.012987013,0.038961039,0.025974026,0.116883117,0.025974026
deceptive,0.004504505,0.009009009,0.045045045,0.045045045,0.022522523,0.004504505,0.036036036,0.013513514,0.063063063,0.013513514
deceptive,0.032467532,0.012987013,0.032467532,0.019480519,0.006493506,0.019480519,0.019480519,0.032467532,0.025974026,0.064935065
deceptive,0.016129032,0.004032258,0.028225806,0.032258065,0.012096774,0.004032258,0.02016129,0.02016129,0.036290323,0.044354839
deceptive,0.003424658,0.003424658,0.017123288,0.02739726,0.01369863,0,0.020547945,0.006849315,0.044520548,0.01369863
deceptive,0.013333333,0.013333333,0.026666667,0.04,0.013333333,0.013333333,0.04,0.013333333,0.053333333,0.013333333
deceptive,0.023904382,0.015936255,0.023904382,0.015936255,0.011952191,0.015936255,0.015936255,0.039840637,0.03187251,0.055776892
deceptive,0,0.008928571,0.044642857,0.053571429,0.017857143,0.008928571,0.026785714,0,0.0625,0.044642857
deceptive,0,0,0.018779343,0.023474178,0.009389671,0.014084507,0.009389671,0,0.03286385,0.023474178
deceptive,0.011764706,0,0.023529412,0.035294118,0.011764706,0.011764706,0.023529412,0.035294118,0.035294118,0.023529412
deceptive,0.012269939,0.012269939,0.006134969,0.006134969,0.006134969,0.018404908,0.006134969,0.012269939,0.018404908,0.030674847
deceptive,0.01048218,0.006289308,0.012578616,0.018867925,0.01048218,0.008385744,0.006289308,0.01048218,0.033542977,0.039832285
deceptive,0.016806723,0.008403361,0.033613445,0.025210084,0.008403361,0.016806723,0.025210084,0.016806723,0.033613445,0.025210084
deceptive,0.013513514,0.016891892,0.027027027,0.023648649,0.006756757,0.013513514,0.016891892,0.016891892,0.037162162,0.040540541
deceptive,0.024691358,0.012345679,0,0,0,0.012345679,0,0.037037037,0.012345679,0.049382716
deceptive,0,0,0.004672897,0.014018692,0,0.004672897,0.023364486,0.009345794,0.023364486,0.014018692
deceptive,0.005988024,0.005988024,0.011976048,0.017964072,0,0,0.011976048,0,0.041916168,0.011976048
deceptive,0.028301887,0.009433962,0.028301887,0.047169811,0.009433962,0.018867925,0.018867925,0.018867925,0.037735849,0.028301887
deceptive,0.007692308,0.01025641,0.020512821,0.023076923,0.01025641,0.007692308,0.017948718,0.01025641,0.041025641,0.030769231
deceptive,0.020408163,0.020408163,0.020408163,0,0,0.020408163,0,0.040816327,0.020408163,0.040816327
deceptive,0,0.014705882,0,0.014705882,0,0.014705882,0,0,0.014705882,0.014705882
deceptive,0.014705882,0.029411765,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0.044117647,0.029411765
deceptive,0.011811024,0,0.011811024,0.031496063,0.023622047,0.007874016,0.027559055,0.011811024,0.051181102,0.031496063
deceptive,0,0,0.033333333,0.022222222,0.011111111,0,0.033333333,0,0.088888889,0
deceptive,0.005291005,0.005291005,0.021164021,0.031746032,0,0.026455026,0.005291005,0.010582011,0.037037037,0.026455026
deceptive,0.007751938,0,0.031007752,0.023255814,0,0.031007752,0.015503876,0.007751938,0.023255814,0.031007752
deceptive,0.011235955,0.011235955,0.011235955,0,0.011235955,0.011235955,0,0.011235955,0.011235955,0.011235955
deceptive,0.00619195,0.012383901,0.024767802,0.021671827,0.015479876,0.015479876,0.030959752,0.00619195,0.037151703,0.030959752
deceptive,0.018656716,0.003731343,0.018656716,0.041044776,0.007462687,0.01119403,0.026119403,0.007462687,0.063432836,0.055970149
deceptive,0.010810811,0.010810811,0.016216216,0.021621622,0.016216216,0,0.016216216,0.016216216,0.048648649,0.010810811
deceptive,0.02173913,0.02173913,0.026086957,0.008695652,0.013043478,0.013043478,0.004347826,0.013043478,0.02173913,0.039130435
deceptive,0.020304569,0.005076142,0.030456853,0.015228426,0.010152284,0.005076142,0.015228426,0.020304569,0.030456853,0.025380711
deceptive,0,0,0.012345679,0.00617284,0.00617284,0,0.012345679,0.012345679,0.012345679,0.018518519
deceptive,0,0.006944444,0.041666667,0.020833333,0.006944444,0,0.027777778,0,0.034722222,0.034722222
deceptive,0.014925373,0.014925373,0.007462687,0.02238806,0,0,0.029850746,0.007462687,0.052238806,0.029850746
deceptive,0.004424779,0.004424779,0.026548673,0.022123894,0.013274336,0.013274336,0.022123894,0.008849558,0.030973451,0.017699115
deceptive,0.01010101,0,0.01010101,0.01010101,0.01010101,0.02020202,0.02020202,0.02020202,0.02020202,0.050505051
deceptive,0.014492754,0.007246377,0.028985507,0.02173913,0.007246377,0.014492754,0.02173913,0.02173913,0.02173913,0.028985507
deceptive,0.026315789,0,0.039473684,0.026315789,0.006578947,0.032894737,0.019736842,0.026315789,0.032894737,0.052631579
deceptive,0,0,0.01863354,0.031055901,0.00621118,0,0.02484472,0,0.037267081,0.01863354
deceptive,0,0,0.019417476,0.019417476,0,0,0.009708738,0,0.058252427,0
deceptive,0.012254902,0.017156863,0.012254902,0.024509804,0.012254902,0.019607843,0.017156863,0.012254902,0.026960784,0.039215686
deceptive,0.010989011,0.016483516,0.027472527,0.016483516,0,0.016483516,0,0.010989011,0.027472527,0.021978022
deceptive,0,0,0.035353535,0.055555556,0.04040404,0.005050505,0.045454545,0.005050505,0.080808081,0.02020202
deceptive,0,0.015384615,0.046153846,0.015384615,0,0,0.046153846,0,0.046153846,0.030769231
deceptive,0.007751938,0.007751938,0.031007752,0.023255814,0,0.007751938,0.015503876,0.007751938,0.031007752,0.015503876
deceptive,0.016528926,0.016528926,0.016528926,0.024793388,0,0.008264463,0.016528926,0.016528926,0.033057851,0.033057851
deceptive,0,0.00990099,0.014851485,0.00990099,0.01980198,0.004950495,0.014851485,0,0.014851485,0.004950495
deceptive,0.013071895,0,0.026143791,0.026143791,0,0.013071895,0.013071895,0.013071895,0.032679739,0.039215686
deceptive,0,0,0.022026432,0.026431718,0.008810573,0.004405286,0.030837004,0.004405286,0.052863436,0.022026432
deceptive,0.006369427,0.006369427,0.012738854,0,0,0.006369427,0,0.012738854,0.012738854,0.025477707
deceptive,0,0,0.008264463,0.024793388,0,0,0.016528926,0,0.033057851,0
deceptive,0.006711409,0.013422819,0.013422819,0.053691275,0,0.013422819,0.026845638,0,0.080536913,0.020134228
deceptive,0.011538462,0.007692308,0.023076923,0.023076923,0.011538462,0.007692308,0.011538462,0.011538462,0.057692308,0.023076923
deceptive,0.011049724,0.005524862,0.027624309,0.022099448,0.016574586,0.016574586,0.022099448,0.011049724,0.033149171,0.049723757
deceptive,0,0,0.070175439,0.087719298,0,0,0.070175439,0,0.122807018,0.035087719
deceptive,0.004524887,0,0.022624434,0.036199095,0.013574661,0.004524887,0.031674208,0,0.049773756,0.009049774
deceptive,0.01986755,0.006622517,0.01986755,0.039735099,0.006622517,0,0.026490066,0,0.033112583,0.01986755
deceptive,0,0.010752688,0.032258065,0.043010753,0.021505376,0,0.032258065,0.010752688,0.043010753,0.032258065
deceptive,0.020618557,0.010309278,0.041237113,0.051546392,0.020618557,0,0.06185567,0.020618557,0.072164948,0.010309278
deceptive,0.017167382,0.012875536,0.025751073,0.055793991,0.012875536,0.017167382,0.025751073,0.034334764,0.064377682,0.034334764
deceptive,0.011479592,0.011479592,0.012755102,0.019132653,0.014030612,0.012755102,0.019132653,0.010204082,0.028061224,0.028061224
deceptive,0.004761905,0.004761905,0.019047619,0.042857143,0.004761905,0.023809524,0.033333333,0.014285714,0.066666667,0.019047619
deceptive,0.018604651,0.013953488,0.023255814,0.004651163,0.009302326,0.018604651,0.009302326,0.013953488,0.03255814,0.041860465
deceptive,0.016806723,0.016806723,0.008403361,0.025210084,0,0.008403361,0.016806723,0.008403361,0.042016807,0.025210084
deceptive,0.015151515,0.007575758,0.022727273,0.015151515,0.007575758,0.015151515,0.015151515,0.022727273,0.053030303,0.03030303
deceptive,0.007722008,0.011583012,0.007722008,0.023166023,0,0.011583012,0.007722008,0.019305019,0.023166023,0.027027027
deceptive,0.010309278,0,0.030927835,0.010309278,0.020618557,0,0.010309278,0,0.051546392,0.010309278
deceptive,0.013824885,0.00921659,0.032258065,0.023041475,0.013824885,0.01843318,0.013824885,0.013824885,0.023041475,0.059907834
deceptive,0.006802721,0.020408163,0.034013605,0.006802721,0,0.027210884,0.020408163,0,0.027210884,0.054421769
deceptive,0.013245033,0.013245033,0.01986755,0.01986755,0.01986755,0.013245033,0.01986755,0,0.059602649,0.013245033
deceptive,0,0,0.028571429,0.028571429,0.028571429,0,0.028571429,0,0.057142857,0
deceptive,0.009950249,0.009950249,0.029850746,0.029850746,0.009950249,0.014925373,0.014925373,0.004975124,0.039800995,0.044776119
deceptive,0.009259259,0,0.009259259,0.009259259,0.009259259,0,0.009259259,0,0.018518519,0.009259259
deceptive,0,0.008,0.04,0.032,0.008,0.008,0.016,0,0.04,0.024
deceptive,0.011627907,0,0.011627907,0.011627907,0.011627907,0.034883721,0.023255814,0.011627907,0.023255814,0.034883721
deceptive,0.027559055,0.011811024,0.035433071,0.035433071,0.015748031,0.019685039,0.043307087,0.011811024,0.070866142,0.047244094
deceptive,0.011111111,0.014814815,0.011111111,0.018518519,0.011111111,0.014814815,0.011111111,0.018518519,0.033333333,0.044444444
deceptive,0.006289308,0.006289308,0.012578616,0.044025157,0.006289308,0.006289308,0.037735849,0,0.050314465,0.012578616
deceptive,0.03125,0.03125,0,0.0625,0,0,0,0.03125,0.03125,0.0625
deceptive,0,0,0.023809524,0.011904762,0,0,0.023809524,0,0.047619048,0
deceptive,0.013513514,0.027027027,0,0.027027027,0.013513514,0.013513514,0,0.013513514,0.013513514,0.054054054
deceptive,0.005076142,0,0.005076142,0.015228426,0.010152284,0.005076142,0.010152284,0.010152284,0.030456853,0.010152284
deceptive,0.007518797,0.007518797,0.030075188,0.030075188,0.030075188,0,0.045112782,0.007518797,0.067669173,0.015037594
deceptive,0.007462687,0.007462687,0.007462687,0.014925373,0,0,0.007462687,0.007462687,0.029850746,0.014925373
deceptive,0.013333333,0.013333333,0.053333333,0.013333333,0,0.013333333,0.026666667,0.013333333,0.04,0.026666667
deceptive,0.027855153,0.008356546,0.013927577,0.04178273,0.011142061,0.025069638,0.027855153,0.022284123,0.04735376,0.055710306
deceptive,0,0,0.017857143,0.041666667,0.005952381,0.005952381,0.035714286,0,0.071428571,0.017857143
deceptive,0.014492754,0.004830918,0.028985507,0.024154589,0.009661836,0,0.033816425,0.019323671,0.06763285,0.028985507
deceptive,0.007936508,0,0.031746032,0.015873016,0.007936508,0,0.015873016,0,0.023809524,0.015873016
deceptive,0.007462687,0.014925373,0.014925373,0.02238806,0.007462687,0.014925373,0.02238806,0.007462687,0.037313433,0.02238806
deceptive,0.008064516,0,0.024193548,0.040322581,0,0,0.048387097,0.008064516,0.072580645,0.032258065
deceptive,0.013513514,0.006756757,0.047297297,0.006756757,0.02027027,0.013513514,0.013513514,0.013513514,0.02027027,0.02027027
deceptive,0,0.010050251,0.020100503,0.025125628,0.025125628,0.005025126,0.020100503,0.005025126,0.035175879,0.010050251
deceptive,0.003508772,0.003508772,0.00877193,0.014035088,0.005263158,0.005263158,0.012280702,0.001754386,0.035087719,0.019298246
deceptive,0,0,0.018181818,0.006060606,0,0,0.012121212,0,0.024242424,0.006060606
deceptive,0,0,0,0,0.027777778,0,0,0.083333333,0,0.083333333
deceptive,0.037735849,0.037735849,0.009433962,0.009433962,0,0.066037736,0.009433962,0.066037736,0.037735849,0.075471698
deceptive,0.014285714,0.007142857,0.028571429,0.05,0.014285714,0.021428571,0.05,0.007142857,0.064285714,0.035714286
deceptive,0.026755853,0.02006689,0.030100334,0.033444816,0.010033445,0.016722408,0.016722408,0.030100334,0.033444816,0.036789298
deceptive,0.042857143,0.014285714,0.014285714,0.014285714,0.014285714,0.028571429,0.042857143,0.014285714,0.028571429,0.042857143
deceptive,0.014184397,0.007092199,0.007092199,0.007092199,0,0.007092199,0.014184397,0.007092199,0.021276596,0.021276596
deceptive,0.024691358,0.012345679,0.037037037,0.037037037,0,0,0.049382716,0,0.12345679,0.024691358
deceptive,0.003745318,0.011235955,0.014981273,0.014981273,0,0.011235955,0.007490637,0,0.018726592,0.014981273
deceptive,0.026086957,0.026086957,0.008695652,0.017391304,0,0.034782609,0.008695652,0.026086957,0.017391304,0.052173913
deceptive,0.019230769,0.014423077,0.004807692,0.024038462,0.014423077,0.014423077,0.014423077,0.024038462,0.028846154,0.038461538
deceptive,0.057142857,0.042857143,0.014285714,0.028571429,0,0.028571429,0.028571429,0.028571429,0.028571429,0.114285714
deceptive,0.01744186,0,0.023255814,0.046511628,0.005813953,0.005813953,0.023255814,0,0.063953488,0.040697674
deceptive,0.008928571,0.008928571,0,0.026785714,0.008928571,0.008928571,0.008928571,0.008928571,0.035714286,0.026785714
deceptive,0.009708738,0.014563107,0.019417476,0.009708738,0.014563107,0.009708738,0.029126214,0.014563107,0.038834951,0.033980583
deceptive,0,0.006578947,0.006578947,0.013157895,0,0.006578947,0.013157895,0,0.039473684,0.019736842
deceptive,0.004926108,0.004926108,0.004926108,0.019704433,0.004926108,0,0.014778325,0.014778325,0.034482759,0.024630542
deceptive,0.023391813,0.01754386,0.035087719,0.029239766,0.011695906,0.023391813,0.035087719,0.046783626,0.052631579,0.058479532
deceptive,0.016129032,0.032258065,0.016129032,0.032258065,0,0.032258065,0.032258065,0.048387097,0.048387097,0.064516129
deceptive,0.010638298,0,0,0.031914894,0,0.021276596,0.010638298,0.010638298,0.031914894,0.042553191
deceptive,0,0,0.048672566,0.039823009,0.022123894,0.008849558,0.026548673,0.004424779,0.039823009,0.017699115
deceptive,0.006060606,0,0.006060606,0.006060606,0.006060606,0.006060606,0.03030303,0.006060606,0.042424242,0.024242424
deceptive,0,0,0.043902439,0.03902439,0.009756098,0.004878049,0.034146341,0.004878049,0.063414634,0.019512195
deceptive,0.011152416,0.011152416,0.014869888,0.011152416,0.007434944,0.026022305,0.007434944,0.014869888,0.014869888,0.055762082
deceptive,0.00862069,0,0.017241379,0.025862069,0.00862069,0,0.017241379,0,0.043103448,0.017241379
deceptive,0.016949153,0.008474576,0,0.008474576,0,0.008474576,0.008474576,0.025423729,0.008474576,0.033898305
deceptive,0.009259259,0,0,0.009259259,0,0.009259259,0.009259259,0.009259259,0.027777778,0.009259259
deceptive,0,0.008,0.024,0.024,0.004,0,0.024,0.004,0.032,0.024
deceptive,0.010050251,0.010050251,0.005025126,0.025125628,0.005025126,0.010050251,0.025125628,0.010050251,0.070351759,0.035175879
deceptive,0,0.006622517,0.01986755,0.033112583,0.013245033,0.013245033,0.026490066,0.013245033,0.039735099,0.013245033
deceptive,0.021052632,0.010526316,0,0.031578947,0,0.021052632,0,0.021052632,0.042105263,0.031578947
deceptive,0,0,0.05,0.035714286,0,0,0.014285714,0,0.021428571,0.007142857
deceptive,0.010416667,0,0.052083333,0.020833333,0.020833333,0.010416667,0.010416667,0.03125,0.020833333,0.052083333
deceptive,0.005154639,0.00257732,0.018041237,0.00257732,0,0.00257732,0.00257732,0.005154639,0.005154639,0.015463918
deceptive,0.018099548,0.009049774,0.036199095,0.031674208,0.013574661,0.013574661,0.022624434,0.018099548,0.049773756,0.036199095
deceptive,0,0,0.047619048,0.015873016,0,0,0.031746032,0,0.047619048,0
deceptive,0.009708738,0.009708738,0.029126214,0.019417476,0.009708738,0.009708738,0.019417476,0,0.019417476,0.009708738
deceptive,0.007575758,0.011363636,0.037878788,0.034090909,0.015151515,0.011363636,0.034090909,0.007575758,0.068181818,0.022727273
deceptive,0.008695652,0.008695652,0.008695652,0.008695652,0.004347826,0.004347826,0,0.008695652,0.013043478,0.02173913
deceptive,0.013513514,0.02027027,0.006756757,0.027027027,0,0,0.02027027,0.006756757,0.033783784,0.033783784
deceptive,0.009852217,0.009852217,0.019704433,0.009852217,0.014778325,0.004926108,0.014778325,0.019704433,0.024630542,0.019704433
deceptive,0,0,0.016393443,0.032786885,0.005464481,0.010928962,0.021857923,0.005464481,0.038251366,0.016393443
deceptive,0.013761468,0.009174312,0.013761468,0,0.004587156,0.018348624,0.004587156,0.009174312,0.013761468,0.04587156
deceptive,0.016286645,0.006514658,0.016286645,0.022801303,0.022801303,0.019543974,0.026058632,0.006514658,0.055374593,0.019543974
deceptive,0.01754386,0,0.052631579,0.01754386,0,0.052631579,0.01754386,0.01754386,0.052631579,0.052631579
deceptive,0.007633588,0.011450382,0.026717557,0.015267176,0.026717557,0.026717557,0.026717557,0.015267176,0.045801527,0.038167939
deceptive,0.023809524,0,0.023809524,0.023809524,0.023809524,0.023809524,0.011904762,0.035714286,0.035714286,0.05952381
deceptive,0.012345679,0.018518519,0.043209877,0.012345679,0.018518519,0.024691358,0.012345679,0.018518519,0.012345679,0.024691358
deceptive,0,0.009090909,0.018181818,0.018181818,0.009090909,0.009090909,0.027272727,0,0.045454545,0.009090909
deceptive,0.004201681,0.004201681,0.037815126,0.021008403,0.012605042,0.008403361,0.029411765,0.004201681,0.050420168,0.033613445
deceptive,0,0,0.033898305,0.016949153,0.016949153,0,0.033898305,0,0.033898305,0.016949153
deceptive,0,0,0.016949153,0.033898305,0,0,0.016949153,0,0.06779661,0.016949153
deceptive,0,0,0.016666667,0.016666667,0,0,0.016666667,0,0.083333333,0
deceptive,0.010309278,0.020618557,0.015463918,0.010309278,0.010309278,0.015463918,0.005154639,0.015463918,0.015463918,0.025773196
deceptive,0.009174312,0.004587156,0.032110092,0.027522936,0.009174312,0.009174312,0.02293578,0.004587156,0.04587156,0.032110092
deceptive,0.008,0,0.008,0.008,0.008,0.008,0.024,0.008,0.04,0.008
deceptive,0.016304348,0.005434783,0.027173913,0.027173913,0.016304348,0.005434783,0.027173913,0.010869565,0.032608696,0.027173913
deceptive,0,0,0.035087719,0.01754386,0,0,0.01754386,0,0.052631579,0.01754386
deceptive,0.016460905,0.012345679,0.020576132,0.012345679,0.012345679,0.008230453,0.012345679,0.016460905,0.032921811,0.032921811
deceptive,0.014354067,0.004784689,0.038277512,0.033492823,0.019138756,0.019138756,0.019138756,0.014354067,0.04784689,0.04784689
deceptive,0.01369863,0,0.01369863,0.04109589,0.01369863,0,0.02739726,0.01369863,0.02739726,0.04109589
deceptive,0.013793103,0,0.013793103,0.020689655,0.006896552,0.006896552,0.013793103,0.006896552,0.034482759,0.013793103
deceptive,0.015957447,0.005319149,0.010638298,0,0.005319149,0.021276596,0,0.010638298,0.005319149,0.031914894
deceptive,0.008438819,0.012658228,0.025316456,0.016877637,0.016877637,0.016877637,0.012658228,0.012658228,0.025316456,0.025316456
deceptive,0.004385965,0,0,0.026315789,0,0.00877193,0.01754386,0.004385965,0.01754386,0.01754386
