index,Decision,Sentiment,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,n count,wrd count,lstm
34,truthful,1,0,0,0.01010101,0.050505051,0,0.01010101,0.04040404,0,0.131313131,0,0.212121212,0.212121,1
292,truthful,1,0,0,0.02189781,0.04379562,0.01459854,0,0.04379562,0,0.051094891,0.01459854,0.343065693,0.272727,1
519,deceptive,0,0,0,0.019417476,0.067961165,0.029126214,0.009708738,0.067961165,0,0.145631068,0,0.291262136,0.212121,0
353,truthful,1,0.006993007,0.006993007,0.013986014,0.020979021,0.006993007,0.006993007,0.020979021,0.006993007,0.055944056,0.006993007,0.287671233,0.318182,1
808,truthful,1,0.020408163,0.012244898,0.008163265,0.008163265,0.008163265,0.008163265,0,0.004081633,0.020408163,0.020408163,0.197580645,0.363636,1
853,truthful,1,0,0.03125,0.052083333,0.041666667,0.020833333,0.03125,0.052083333,0.010416667,0.09375,0.041666667,0.216494845,0.075758,1
393,truthful,1,0.014388489,0,0.021582734,0.050359712,0.021582734,0.007194245,0.035971223,0.007194245,0.064748201,0.014388489,0.231884058,0.333333,1
1094,truthful,1,0.032258065,0,0.016129032,0.032258065,0.016129032,0.016129032,0.016129032,0.016129032,0.14516129,0.048387097,0.258064516,0.181818,1
194,truthful,1,0,0.009345794,0.009345794,0.028037383,0.028037383,0,0.028037383,0,0.056074766,0.009345794,0.214953271,0.242424,1
1461,deceptive,0,0,0,0.017621145,0.030837004,0.008810573,0.008810573,0.035242291,0.008810573,0.070484582,0.030837004,0.323144105,0.439394,0
886,truthful,1,0.014285714,0.014285714,0.00952381,0.014285714,0.00952381,0.028571429,0.00952381,0.014285714,0.019047619,0.042857143,0.218604651,0.227273,1
1382,deceptive,0,0.060240964,0,0.024096386,0,0,0.012048193,0,0.024096386,0.012048193,0.060240964,0.209302326,0.090909,0
1380,deceptive,0,0.013793103,0.006896552,0.020689655,0.020689655,0.020689655,0.013793103,0.020689655,0.020689655,0.068965517,0.055172414,0.265306122,0.30303,0
446,deceptive,0,0.012345679,0.024691358,0.049382716,0.049382716,0.012345679,0.024691358,0.049382716,0.012345679,0.098765432,0.049382716,0.207317073,0.318182,0
90,truthful,1,0,0.02,0.1,0.06,0.04,0.02,0.06,0,0.12,0.02,0.32,0.106061,1
518,deceptive,0,0,0,0.019230769,0.038461538,0.006410256,0,0.038461538,0,0.070512821,0.006410256,0.307692308,0.439394,0
979,truthful,1,0.025641026,0.025641026,0.012820513,0.012820513,0,0.012820513,0,0.038461538,0.025641026,0.038461538,0.256410256,0.090909,1
1049,truthful,1,0.021052632,0.021052632,0.056140351,0.042105263,0.024561404,0.014035088,0.01754386,0,0.098245614,0.038596491,0.226480836,0.121212,1
534,deceptive,0,0.012820513,0.012820513,0.038461538,0.038461538,0.025641026,0.012820513,0.038461538,0,0.064102564,0.012820513,0.329113924,0.166667,0
128,truthful,1,0.007936508,0.007936508,0.03968254,0.03968254,0.023809524,0.007936508,0.055555556,0,0.063492063,0.023809524,0.208,0.227273,1
590,deceptive,0,0,0,0.037383178,0.051401869,0,0,0.03271028,0,0.107476636,0.009345794,0.296296296,0.439394,0
373,truthful,1,0.01010101,0.01010101,0.03030303,0.03030303,0.02020202,0.01010101,0.03030303,0,0.050505051,0.02020202,0.272727273,0.257576,1
509,deceptive,0,0.008547009,0.008547009,0.085470085,0.051282051,0.025641026,0.017094017,0.042735043,0.008547009,0.085470085,0.017094017,0.228813559,0.227273,0
138,truthful,1,0,0,0.033557047,0.033557047,0.026845638,0.013422819,0.053691275,0,0.060402685,0.013422819,0.19205298,0.378788,1
31,truthful,1,0,0,0.020833333,0.010416667,0.010416667,0.010416667,0.010416667,0,0.041666667,0,0.333333333,0.151515,1
1246,deceptive,0,0.023809524,0.017857143,0.023809524,0.017857143,0.011904762,0.017857143,0.017857143,0.029761905,0.047619048,0.029761905,0.230769231,0.287879,0
239,truthful,1,0.003257329,0.003257329,0.016286645,0.019543974,0.013029316,0.013029316,0.029315961,0,0.048859935,0.006514658,0.31629393,0.530303,1
736,deceptive,0,0,0,0.054421769,0.074829932,0.034013605,0.006802721,0.068027211,0,0.088435374,0.013605442,0.268456376,0.318182,0
617,deceptive,0,0,0,0.032258065,0.032258065,0.032258065,0.010752688,0.053763441,0,0.096774194,0.010752688,0.231578947,0.242424,0
973,truthful,1,0.020979021,0.013986014,0.020979021,0.034965035,0,0.013986014,0.027972028,0.027972028,0.055944056,0.034965035,0.234482759,0.242424,1
1160,truthful,1,0,0.011494253,0.045977011,0.068965517,0.022988506,0.034482759,0.034482759,0.011494253,0.057471264,0.045977011,0.193181818,0.106061,1
185,truthful,1,0.004694836,0.004694836,0.028169014,0.03286385,0.014084507,0.009389671,0.023474178,0.004694836,0.051643192,0.014084507,0.1875,0.409091,1
810,truthful,1,0.016877637,0.012658228,0.012658228,0.029535865,0.004219409,0.029535865,0.008438819,0.016877637,0.033755274,0.046413502,0.261410788,0.363636,1
666,deceptive,0,0,0,0.012048193,0,0,0,0.024096386,0,0.024096386,0,0.831325301,0.227273,0
569,deceptive,0,0,0,0.02173913,0.02173913,0.007246377,0,0.057971014,0,0.065217391,0.014492754,0.269503546,0.348485,0
1017,truthful,1,0.007936508,0.007936508,0.047619048,0.031746032,0.023809524,0.015873016,0.031746032,0.015873016,0.055555556,0.03968254,0.233870968,0.30303,1
59,truthful,1,0,0,0.021276596,0.031914894,0.021276596,0.010638298,0.031914894,0,0.063829787,0,0.244680851,0.19697,1
1262,deceptive,0,0.006369427,0.012738854,0.025477707,0.038216561,0.012738854,0.038216561,0.025477707,0.01910828,0.063694268,0.044585987,0.170886076,0.242424,0
94,truthful,1,0.013888889,0.013888889,0.055555556,0.041666667,0.069444444,0.013888889,0.041666667,0.013888889,0.069444444,0.013888889,0.219178082,0.121212,1
1406,deceptive,0,0.001801802,0.003603604,0.034234234,0.028828829,0.014414414,0.007207207,0.014414414,0.001801802,0.054054054,0.018018018,0.221631206,0.560606,0
954,truthful,1,0.005681818,0,0.034090909,0.011363636,0.017045455,0.005681818,0.017045455,0.005681818,0.039772727,0.028409091,0.207865169,0.363636,1
1317,deceptive,0,0.005376344,0.010752688,0,0.016129032,0.02688172,0.032258065,0.016129032,0.005376344,0.059139785,0.037634409,0.220430108,0.19697,0
461,deceptive,0,0,0,0.02739726,0.04109589,0.02739726,0,0.082191781,0,0.109589041,0,0.205479452,0.242424,0
1015,truthful,1,0.011764706,0.017647059,0.011764706,0,0.011764706,0.005882353,0,0.017647059,0,0.029411765,0.23255814,0.227273,1
23,truthful,1,0,0.011363636,0.034090909,0.102272727,0.011363636,0,0.068181818,0,0.113636364,0.022727273,0.325842697,0.181818,1
710,deceptive,0,0,0.016806723,0.084033613,0.075630252,0.042016807,0.008403361,0.084033613,0,0.117647059,0,0.245901639,0.19697,0
1108,truthful,1,0.016853933,0.005617978,0.016853933,0.028089888,0.016853933,0.016853933,0.02247191,0,0.039325843,0.039325843,0.220338983,0.287879,1
602,deceptive,0,0,0,0.1,0.085714286,0.042857143,0,0.114285714,0,0.114285714,0,0.225352113,0.181818,0
318,truthful,1,0.004545455,0.009090909,0.054545455,0.077272727,0.036363636,0.009090909,0.063636364,0,0.1,0.018181818,0.339366516,0.454545,1
311,truthful,1,0,0,0.025,0.025,0.016666667,0.008333333,0.033333333,0,0.083333333,0.008333333,0.380165289,0.242424,1
1194,truthful,1,0,0.005747126,0.028735632,0.028735632,0.022988506,0,0.034482759,0,0.063218391,0,0.331395349,0.257576,1
5,truthful,1,0.005464481,0.005464481,0.005464481,0.010928962,0,0.010928962,0.005464481,0.005464481,0.038251366,0.027322404,0.268156425,0.348485,1
101,truthful,1,0,0.013888889,0.013888889,0.041666667,0,0.027777778,0.041666667,0,0.055555556,0.027777778,0.25,0.090909,1
543,deceptive,0,0,0,0.036363636,0.054545455,0,0.018181818,0.054545455,0,0.072727273,0,0.24137931,0.257576,0
135,truthful,1,0,0.024390244,0.024390244,0.048780488,0,0.024390244,0,0,0.048780488,0.024390244,0.317073171,0,1
1454,deceptive,0,0.010989011,0.016483516,0.038461538,0.027472527,0.005494505,0.016483516,0.005494505,0.010989011,0.032967033,0.021978022,0.203296703,0.242424,0
1070,truthful,1,0.00896861,0.013452915,0.013452915,0.01793722,0,0.013452915,0.00896861,0,0.062780269,0.022421525,0.276785714,0.242424,1
525,deceptive,0,0,0,0.008695652,0.026086957,0.017391304,0.008695652,0.034782609,0,0.069565217,0.026086957,0.273504274,0.257576,0
354,truthful,1,0,0,0.042253521,0.070422535,0.028169014,0,0.098591549,0,0.14084507,0,0.287671233,0.242424,1
1325,deceptive,0,0.016949153,0,0.02259887,0.039548023,0.005649718,0.016949153,0.033898305,0.016949153,0.062146893,0.050847458,0.197740113,0.30303,0
1333,deceptive,0,0.035897436,0.030769231,0.051282051,0.030769231,0.015384615,0.020512821,0.025641026,0.020512821,0.041025641,0.051282051,0.208121827,0.439394,0
275,truthful,1,0.008849558,0,0.008849558,0.017699115,0,0,0.017699115,0.008849558,0.053097345,0.008849558,0.267241379,0.19697,1
1162,truthful,1,0.02919708,0.01459854,0.01459854,0.02919708,0.00729927,0.02189781,0.00729927,0.02919708,0.03649635,0.051094891,0.297101449,0.19697,1
71,truthful,1,0.009803922,0.009803922,0.009803922,0.039215686,0,0.009803922,0.039215686,0.009803922,0.117647059,0.009803922,0.264705882,0.287879,1
1080,truthful,1,0.015503876,0,0.03875969,0.031007752,0.007751938,0,0.015503876,0.015503876,0.023255814,0.023255814,0.3203125,0.242424,1
254,truthful,1,0,0,0.043478261,0.057971014,0.014492754,0.028985507,0.072463768,0,0.086956522,0.028985507,0.161764706,0.181818,1
1238,deceptive,0,0.022727273,0.012987013,0.016233766,0.016233766,0.016233766,0.012987013,0.00974026,0.022727273,0.029220779,0.035714286,0.175159236,0.333333,0
947,truthful,1,0.010638298,0.010638298,0.021276596,0.010638298,0.010638298,0.021276596,0.010638298,0,0.010638298,0.042553191,0.234693878,0.166667,1
444,deceptive,0,0.004273504,0.008547009,0.02991453,0.034188034,0.017094017,0.008547009,0.038461538,0,0.076923077,0.025641026,0.23628692,0.484848,0
1569,deceptive,0,0.010638298,0.010638298,0.021276596,0.010638298,0.021276596,0.005319149,0.015957447,0.005319149,0.015957447,0.031914894,0.241025641,0.348485,0
826,truthful,1,0.010869565,0.003623188,0.018115942,0.014492754,0,0.007246377,0.02173913,0.007246377,0.047101449,0.018115942,0.183453237,0.348485,1
537,deceptive,0,0,0,0,0,0,0,0.033898305,0,0.06779661,0,0.305084746,0.151515,0
216,truthful,1,0,0,0.046875,0.09375,0.015625,0.015625,0.078125,0,0.109375,0,0.323076923,0.242424,1
840,truthful,1,0,0,0.026315789,0.061403509,0.026315789,0.035087719,0.043859649,0.01754386,0.078947368,0.070175439,0.230769231,0.212121,1
1536,deceptive,0,0,0.006622517,0.033112583,0.046357616,0.01986755,0.013245033,0.026490066,0.013245033,0.046357616,0.026490066,0.176470588,0.151515,0
417,deceptive,0,0.004705882,0.002352941,0.014117647,0.035294118,0.009411765,0.002352941,0.047058824,0.004705882,0.082352941,0.004705882,0.228438228,0.681818,0
1276,deceptive,0,0.012987013,0.004329004,0.008658009,0.012987013,0.004329004,0.012987013,0.008658009,0.008658009,0.017316017,0.03030303,0.202586207,0.287879,0
970,truthful,1,0.012690355,0.005076142,0.017766497,0.017766497,0.010152284,0.010152284,0.015228426,0,0.038071066,0.02284264,0.253132832,0.560606,1
1107,truthful,1,0.010752688,0.010752688,0.021505376,0.02688172,0.010752688,0.010752688,0.005376344,0.005376344,0.016129032,0.010752688,0.243243243,0.181818,1
1426,deceptive,0,0.024691358,0.012345679,0.012345679,0,0,0.012345679,0,0.037037037,0.024691358,0.049382716,0.188235294,0.19697,0
246,truthful,1,0.008403361,0,0.033613445,0.033613445,0,0.016806723,0.025210084,0.008403361,0.033613445,0.016806723,0.290598291,0.181818,1
214,truthful,1,0.013888889,0.013888889,0.055555556,0.097222222,0.027777778,0.013888889,0.083333333,0.013888889,0.097222222,0.013888889,0.197183099,0.19697,1
1470,deceptive,0,0.021505376,0.021505376,0.032258065,0.032258065,0.021505376,0.010752688,0.021505376,0.021505376,0.032258065,0.043010753,0.212765957,0.166667,0
969,truthful,1,0.018018018,0,0.009009009,0.009009009,0,0.018018018,0.009009009,0.027027027,0.027027027,0.036036036,0.18018018,0.257576,1
110,truthful,1,0,0,0.024390244,0.058536585,0.004878049,0,0.03902439,0,0.07804878,0,0.268292683,0.318182,1
567,deceptive,0,0,0,0.035460993,0.021276596,0.021276596,0.007092199,0.007092199,0,0.042553191,0.021276596,0.215277778,0.333333,0
54,truthful,1,0.008928571,0.008928571,0.022321429,0.017857143,0.013392857,0.013392857,0.017857143,0.004464286,0.040178571,0.017857143,0.238938053,0.424242,1
1185,truthful,1,0.004081633,0.008163265,0.016326531,0.032653061,0.012244898,0.008163265,0.020408163,0.036734694,0.044897959,0.048979592,0.257028112,0.378788,1
1250,deceptive,0,0.011389522,0.009111617,0.043280182,0.047835991,0.022779043,0.018223235,0.043280182,0.006833713,0.082004556,0.027334852,0.22972973,0.742424,0
1485,deceptive,0,0.009259259,0,0.018518519,0.018518519,0.009259259,0,0.009259259,0.009259259,0.018518519,0.018518519,0.201834862,0.136364,0
1388,deceptive,0,0.02247191,0.005617978,0.04494382,0.016853933,0,0.016853933,0.005617978,0.02247191,0.028089888,0.050561798,0.194444444,0.242424,0
747,deceptive,0,0,0.006024096,0.036144578,0.042168675,0.012048193,0.006024096,0.048192771,0,0.078313253,0.018072289,0.234939759,0.363636,0
476,deceptive,0,0.005128205,0,0.035897436,0.071794872,0.030769231,0,0.076923077,0.005128205,0.092307692,0.020512821,0.218274112,0.469697,0
198,truthful,1,0,0,0.068376068,0.068376068,0.017094017,0,0.05982906,0,0.102564103,0,0.245762712,0.333333,1
1270,deceptive,0,0.012048193,0.018072289,0.06626506,0.048192771,0.042168675,0.036144578,0.036144578,0.024096386,0.102409639,0.030120482,0.289156627,0.227273,0
697,deceptive,0,0,0.013157895,0.052631579,0.065789474,0.039473684,0.013157895,0.052631579,0,0.065789474,0.013157895,0.263157895,0.121212,0
470,deceptive,0,0,0,0.034013605,0.040816327,0.013605442,0.006802721,0.054421769,0,0.115646259,0.006802721,0.210884354,0.393939,0
656,deceptive,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.045455,0
382,truthful,1,0.007462687,0.02238806,0.02238806,0.029850746,0.02238806,0.029850746,0.02238806,0.007462687,0.052238806,0.044776119,0.197183099,0.257576,1
125,truthful,1,0,0,0.058139535,0.081395349,0.034883721,0,0.069767442,0,0.093023256,0,0.268817204,0.227273,1
1395,deceptive,0,0.011111111,0.011111111,0.027777778,0.011111111,0.005555556,0.016666667,0.005555556,0.011111111,0.05,0.033333333,0.207650273,0.242424,0
535,deceptive,0,0,0,0.021978022,0.065934066,0.010989011,0,0.043956044,0,0.098901099,0.010989011,0.208791209,0.333333,0
915,truthful,1,0,0.003690037,0.018450185,0.022140221,0,0.007380074,0.022140221,0.007380074,0.04797048,0.014760148,0.184501845,0.439394,1
727,deceptive,0,0.023255814,0.034883721,0.058139535,0.023255814,0.011627907,0.011627907,0.034883721,0.011627907,0.104651163,0.046511628,0.337209302,0.121212,0
1319,deceptive,0,0.022222222,0.022222222,0.022222222,0.033333333,0.007407407,0.007407407,0.018518519,0.025925926,0.037037037,0.033333333,0.244444444,0.318182,0
934,truthful,1,0.011363636,0.011363636,0.022727273,0.068181818,0.011363636,0,0.045454545,0.011363636,0.079545455,0.022727273,0.193181818,0.151515,1
533,deceptive,0,0,0,0.030927835,0.020618557,0.010309278,0,0.020618557,0,0.041237113,0.010309278,0.244897959,0.257576,0
168,truthful,1,0,0,0,0.039215686,0.019607843,0,0.058823529,0,0.078431373,0,0.235294118,0.136364,1
401,deceptive,0,0,0,0.040983607,0.06557377,0.040983607,0,0.057377049,0,0.114754098,0,0.241935484,0.333333,0
1552,deceptive,0,0.007633588,0.019083969,0.034351145,0.022900763,0.026717557,0.030534351,0.034351145,0.015267176,0.057251908,0.038167939,0.208791209,0.454545,0
1288,deceptive,0,0.008810573,0.008810573,0.04845815,0.039647577,0.008810573,0.013215859,0.035242291,0.004405286,0.057268722,0.008810573,0.233480176,0.363636,0
215,truthful,1,0,0.00990099,0.059405941,0.02970297,0,0,0.069306931,0,0.079207921,0,0.267326733,0.212121,1
1087,truthful,1,0,0.00625,0.00625,0.04375,0.0125,0.00625,0.00625,0,0.06875,0.025,0.217391304,0.151515,1
1544,deceptive,0,0.007575758,0.015151515,0.049242424,0.037878788,0.018939394,0.015151515,0.034090909,0.007575758,0.079545455,0.03030303,0.209737828,0.515152,0
774,deceptive,0,0.019607843,0.009803922,0.039215686,0.058823529,0.029411765,0.009803922,0.039215686,0.019607843,0.078431373,0.019607843,0.245098039,0.257576,0
707,deceptive,0,0,0,0.035714286,0.089285714,0.017857143,0,0.053571429,0,0.107142857,0,0.232142857,0.106061,0
86,truthful,1,0.014925373,0,0,0.029850746,0,0,0.014925373,0,0.044776119,0.014925373,0.28358209,0.121212,1
462,deceptive,0,0.016949153,0,0.025423729,0.033898305,0.025423729,0.008474576,0.033898305,0.008474576,0.093220339,0.008474576,0.20661157,0.106061,0
1597,deceptive,0,0.007092199,0.007092199,0.035460993,0.063829787,0.014184397,0.007092199,0.014184397,0.014184397,0.085106383,0.014184397,0.262411348,0.257576,0
692,deceptive,0,0,0,0.028169014,0.056338028,0,0,0.070422535,0,0.084507042,0,0.225352113,0.136364,0
268,truthful,1,0,0.015075377,0.045226131,0.040201005,0.030150754,0.015075377,0.065326633,0,0.085427136,0.020100503,0.242574257,0.363636,1
196,truthful,1,0,0.012658228,0.012658228,0.012658228,0.012658228,0,0.037974684,0,0.075949367,0,0.2875,0.060606,1
811,truthful,1,0.025,0.016666667,0.041666667,0.05,0.025,0.025,0.033333333,0.016666667,0.058333333,0.041666667,0.285714286,0.257576,1
1175,truthful,1,0.038095238,0.019047619,0.057142857,0.057142857,0.057142857,0.019047619,0.028571429,0.019047619,0.104761905,0.047619048,0.396226415,0.106061,1
622,deceptive,0,0.012048193,0.012048193,0.042168675,0.048192771,0.024096386,0.012048193,0.030120482,0.006024096,0.060240964,0.048192771,0.220238095,0.454545,0
1092,truthful,1,0.015151515,0.003030303,0.021212121,0.024242424,0.009090909,0.006060606,0.021212121,0.021212121,0.051515152,0.054545455,0.210365854,0.363636,1
658,deceptive,0,0,0,0,0.090909091,0.03030303,0,0.090909091,0,0.151515152,0,0.181818182,0.121212,0
786,deceptive,0,0,0,0.052083333,0.072916667,0.03125,0.010416667,0.0625,0,0.104166667,0.010416667,0.319587629,0.227273,0
72,truthful,1,0,0.005747126,0.040229885,0.051724138,0.028735632,0.022988506,0.045977011,0,0.103448276,0.022988506,0.229885058,0.378788,1
619,deceptive,0,0,0,0.022900763,0.053435115,0.022900763,0.015267176,0.061068702,0,0.099236641,0.030534351,0.251908397,0.257576,0
331,truthful,1,0,0,0,0.038461538,0,0.009615385,0.028846154,0.009615385,0.057692308,0.009615385,0.278846154,0.212121,1
1187,truthful,1,0.016129032,0.005376344,0.024193548,0.032258065,0.02688172,0.01344086,0.021505376,0.016129032,0.034946237,0.029569892,0.242666667,0.409091,1
1059,truthful,1,0.011173184,0.016759777,0.027932961,0.044692737,0.016759777,0.039106145,0.022346369,0.005586592,0.044692737,0.05027933,0.211111111,0.19697,1
396,truthful,1,0,0.012345679,0.037037037,0.024691358,0.012345679,0.012345679,0.012345679,0,0.037037037,0.024691358,0.197530864,0.212121,1
1534,deceptive,0,0,0.008,0.032,0.032,0.004,0,0.028,0.004,0.04,0.028,0.181467182,0.439394,0
422,deceptive,0,0,0,0.020833333,0.041666667,0.020833333,0,0.020833333,0,0.0625,0,0.25,0.181818,0
624,deceptive,0,0.010869565,0,0.043478261,0.054347826,0.010869565,0.010869565,0.043478261,0.010869565,0.043478261,0.02173913,0.25,0.212121,0
388,truthful,1,0.008928571,0,0.017857143,0.035714286,0.017857143,0.017857143,0.035714286,0.008928571,0.053571429,0.026785714,0.245614035,0.212121,1
437,deceptive,0,0,0.01754386,0.052631579,0.052631579,0.043859649,0.00877193,0.043859649,0,0.061403509,0.00877193,0.230769231,0.19697,0
1530,deceptive,0,0.014869888,0.014869888,0.014869888,0.018587361,0.007434944,0.029739777,0.003717472,0.018587361,0.022304833,0.055762082,0.212230216,0.393939,0
676,deceptive,0,0.005555556,0.005555556,0.011111111,0.011111111,0.033333333,0.011111111,0.027777778,0,0.038888889,0.016666667,0.201117318,0.363636,0
